"","date","wp1","wp2","wp3","wp4","wp5","wp6","wp7"
"10300",2010-09-03 03:00:00,0.226,0.709,0.099,0.38,0.076,0.474,0.379
"10301",2010-09-03 04:00:00,0.281,0.534,0.188,0.54,0.096,0.579,0.253
"10302",2010-09-03 05:00:00,0.311,0.392,0.366,0.463,0.131,0.461,0.556
"10303",2010-09-03 06:00:00,0.361,0.386,0.543,0.413,0.233,0.684,0.631
"10304",2010-09-03 07:00:00,0.411,0.556,0.623,0.457,0.349,0.658,0.631
"10305",2010-09-03 08:00:00,0.426,0.561,0.662,0.49,0.379,0.605,0.505
"10306",2010-09-03 09:00:00,0.386,0.397,0.781,0.634,0.379,0.776,0.707
"10307",2010-09-03 10:00:00,0.371,0.386,0.623,0.617,0.526,0.487,0.455
"10308",2010-09-03 11:00:00,0.526,0.317,0.504,0.408,0.708,0.553,0.455
"10309",2010-09-03 12:00:00,0.561,0.265,0.613,0.595,0.597,0.632,0.581
"10310",2010-09-03 13:00:00,0.576,0.148,0.642,0.683,0.485,0.697,0.682
"10311",2010-09-03 14:00:00,0.672,0.159,0.662,0.716,0.45,0.632,0.682
"10312",2010-09-03 15:00:00,0.416,0.217,0.385,0.667,0.485,0.697,0.631
"10313",2010-09-03 16:00:00,0.371,0.28,0.405,0.623,0.47,0.526,0.505
"10314",2010-09-03 17:00:00,0.326,0.206,0.593,0.645,0.389,0.566,0.505
"10315",2010-09-03 18:00:00,0.516,0.175,0.721,0.612,0.45,0.487,0.354
"10316",2010-09-03 19:00:00,0.622,0.159,0.741,0.562,0.526,0.408,0.278
"10317",2010-09-03 20:00:00,0.596,0.259,0.82,0.441,0.334,0.447,0.404
"10318",2010-09-03 21:00:00,0.421,0.413,0.83,0.54,0.354,0.5,0.404
"10319",2010-09-03 22:00:00,0.381,0.36,0.879,0.76,0.475,0.697,0.707
"10320",2010-09-03 23:00:00,0.301,0.418,0.909,0.782,0.329,0.895,0.884
"10321",2010-09-04 00:00:00,0.316,0.423,0.87,0.683,0.142,0.921,0.934
"10322",2010-09-04 01:00:00,0.426,0.365,0.642,0.645,0.066,0.895,0.909
"10323",2010-09-04 02:00:00,0.491,0.524,0.692,0.567,0.111,0.855,0.884
"10324",2010-09-04 03:00:00,0.486,0.64,0.672,0.733,0.197,0.947,0.884
"10325",2010-09-04 04:00:00,0.586,0.889,0.751,0.848,0.308,0.947,0.884
"10326",2010-09-04 05:00:00,0.426,0.947,0.711,0.876,0.495,0.934,0.884
"10327",2010-09-04 06:00:00,0.471,0.915,0.781,0.821,0.774,0.908,0.909
"10328",2010-09-04 07:00:00,0.687,0.931,0.879,0.882,0.308,0.934,0.909
"10329",2010-09-04 08:00:00,0.797,0.921,0.721,0.909,0.142,0.908,0.909
"10330",2010-09-04 09:00:00,0.707,0.905,0.791,0.904,0.131,0.947,0.909
"10331",2010-09-04 10:00:00,0.722,0.905,0.781,0.926,0.187,0.947,0.909
"10332",2010-09-04 11:00:00,0.882,0.921,0.81,0.915,0.718,0.934,0.909
"10333",2010-09-04 12:00:00,0.852,0.899,0.731,0.904,0.839,0.934,0.909
"10334",2010-09-04 13:00:00,0.897,0.868,0.86,0.865,0.632,0.934,0.909
"10335",2010-09-04 14:00:00,0.872,0.905,0.909,0.871,0.865,0.921,0.884
"10336",2010-09-04 15:00:00,0.912,0.894,0.919,0.898,0.956,0.934,0.909
"10337",2010-09-04 16:00:00,0.927,0.81,0.929,0.92,0.961,0.934,0.909
"10338",2010-09-04 17:00:00,0.932,0.815,0.919,0.942,0.961,0.921,0.859
"10339",2010-09-04 18:00:00,0.932,0.926,0.86,0.937,0.95,0.921,0.808
"10340",2010-09-04 19:00:00,0.932,0.905,0.87,0.92,0.961,0.934,0.783
"10341",2010-09-04 20:00:00,0.922,0.905,0.87,0.882,0.966,0.895,0.808
"10342",2010-09-04 21:00:00,0.917,0.937,0.81,0.931,0.966,0.842,0.833
"10343",2010-09-04 22:00:00,0.852,0.952,0.85,0.832,0.966,0.684,0.833
"10344",2010-09-04 23:00:00,0.712,0.942,0.86,0.727,0.966,0.829,0.859
"10345",2010-09-05 00:00:00,0.576,0.921,0.81,0.661,0.93,0.908,0.884
"10346",2010-09-05 01:00:00,0.346,0.794,0.682,0.755,0.93,0.895,0.884
"10347",2010-09-05 02:00:00,0.301,0.593,0.563,0.815,0.885,0.75,0.884
"10348",2010-09-05 03:00:00,0.466,0.54,0.603,0.86,0.92,0.895,0.909
"10349",2010-09-05 04:00:00,0.632,0.46,0.613,0.887,0.728,0.908,0.859
"10350",2010-09-05 05:00:00,0.521,0.524,0.623,0.86,0.511,0.829,0.884
"10351",2010-09-05 06:00:00,0.441,0.651,0.662,0.843,0.516,0.776,0.859
"10352",2010-09-05 07:00:00,0.401,0.857,0.741,0.854,0.566,0.789,0.833
"10353",2010-09-05 08:00:00,0.301,0.815,0.8,0.76,0.526,0.842,0.859
"10354",2010-09-05 09:00:00,0.376,0.783,0.632,0.689,0.885,0.763,0.833
"10355",2010-09-05 10:00:00,0.366,0.788,0.593,0.744,0.571,0.711,0.833
"10356",2010-09-05 11:00:00,0.301,0.836,0.445,0.711,0.713,0.724,0.783
"10357",2010-09-05 12:00:00,0.391,0.847,0.425,0.634,0.642,0.645,0.732
"10358",2010-09-05 13:00:00,0.441,0.841,0.247,0.612,0.556,0.539,0.657
"10359",2010-09-05 14:00:00,0.386,0.862,0.138,0.551,0.425,0.605,0.682
"10360",2010-09-05 15:00:00,0.586,0.841,0.237,0.733,0.485,0.592,0.707
"10361",2010-09-05 16:00:00,0.471,0.81,0.346,0.656,0.334,0.711,0.732
"10362",2010-09-05 17:00:00,0.652,0.709,0.356,0.76,0.283,0.711,0.707
"10363",2010-09-05 18:00:00,0.506,0.646,0.287,0.766,0.48,0.697,0.631
"10364",2010-09-05 19:00:00,0.566,0.519,0.435,0.744,0.495,0.632,0.48
"10365",2010-09-05 20:00:00,0.642,0.376,0.593,0.722,0.92,0.618,0.404
"10366",2010-09-05 21:00:00,0.566,0.302,0.583,0.766,0.93,0.566,0.328
"10367",2010-09-05 22:00:00,0.506,0.254,0.514,0.727,0.92,0.539,0.303
"10368",2010-09-05 23:00:00,0.296,0.185,0.385,0.446,0.93,0.355,0.126
"10369",2010-09-06 00:00:00,0.211,0.101,0.267,0.182,0.859,0.197,0.025
"10370",2010-09-06 01:00:00,0.311,0.101,0.178,0.132,0.779,0.092,0
"10371",2010-09-06 02:00:00,0.271,0.063,0.109,0.099,0.566,0.092,0.076
"10372",2010-09-06 03:00:00,0.276,0.021,0.069,0.242,0.278,0.171,0.152
"10373",2010-09-06 04:00:00,0.231,0.005,0.04,0.408,0.061,0.171,0.126
"10374",2010-09-06 05:00:00,0.211,0,0.02,0.353,0.162,0.105,0.025
"10375",2010-09-06 06:00:00,0.216,0,0.059,0.017,0.243,0.105,0
"10376",2010-09-06 07:00:00,0.321,0,0.168,0,0.253,0.079,0
"10377",2010-09-06 08:00:00,0.321,0.026,0.395,0,0.172,0.039,0
"10378",2010-09-06 09:00:00,0.226,0.175,0.119,0,0.238,0.053,0
"10379",2010-09-06 10:00:00,0.261,0.233,0.02,0,0.197,0.105,0
"10380",2010-09-06 11:00:00,0.211,0.106,0.069,0,0.308,0.105,0
"10381",2010-09-06 12:00:00,0.266,0.079,0.188,0,0.313,0.316,0
"10382",2010-09-06 13:00:00,0.291,0.143,0.484,0.325,0.41,0.342,0
"10383",2010-09-06 14:00:00,0.266,0.18,0.672,0.336,0.566,0.395,0.278
"10384",2010-09-06 15:00:00,0.326,0.169,0.879,0.523,0.495,0.605,0.48
"10385",2010-09-06 16:00:00,0.446,0.19,0.889,0.7,0.581,0.75,0.606
"10386",2010-09-06 17:00:00,0.637,0.132,0.791,0.871,0.576,0.776,0.505
"10387",2010-09-06 18:00:00,0.682,0.101,0.761,0.909,0.495,0.803,0.657
"10388",2010-09-06 19:00:00,0.852,0.069,0.435,0.92,0.404,0.908,0.732
"10389",2010-09-06 20:00:00,0.852,0.011,0.158,0.722,0.364,0.803,0.354
"10390",2010-09-06 21:00:00,0.847,0.005,0.128,0.397,0.425,0.395,0.177
"10391",2010-09-06 22:00:00,0.391,0.011,0.089,0.176,0.43,0.158,0.152
"10392",2010-09-06 23:00:00,0.14,0.063,0.059,0.386,0.642,0.316,0.354
"10393",2010-09-07 00:00:00,0.301,0.074,0.217,0.419,0.607,0.487,0.379
"10394",2010-09-07 01:00:00,0.476,0.085,0.702,0.397,0.642,0.421,0.455
"10395",2010-09-07 02:00:00,0.391,0.085,0.879,0.264,0.531,0.289,0.48
"10396",2010-09-07 03:00:00,0.331,0.069,0.553,0.198,0.415,0.342,0.53
"10397",2010-09-07 04:00:00,0.281,0.127,0.464,0.347,0.288,0.434,0.48
"10398",2010-09-07 05:00:00,0.451,0.265,0.474,0.567,0.329,0.539,0.581
"10399",2010-09-07 06:00:00,0.566,0.222,0.652,0.59,0.349,0.539,0.606
"10400",2010-09-07 07:00:00,0.486,0.381,0.781,0.782,0.313,0.711,0.631
"10401",2010-09-07 08:00:00,0.576,0.661,0.86,0.865,0.147,0.816,0.758
"10402",2010-09-07 09:00:00,0.602,0.677,0.86,0.782,0.147,0.75,0.758
"10403",2010-09-07 10:00:00,0.501,0.825,0.889,0.848,0.051,0.803,0.758
"10404",2010-09-07 11:00:00,0.602,0.841,0.939,0.882,0.142,0.803,0.758
"10405",2010-09-07 12:00:00,0.642,0.704,0.929,0.876,0.248,0.855,0.758
"10406",2010-09-07 13:00:00,0.682,0.661,0.929,0.749,0.389,0.855,0.859
"10407",2010-09-07 14:00:00,0.586,0.439,0.929,0.81,0.501,0.908,0.884
"10408",2010-09-07 15:00:00,0.682,0.439,0.879,0.909,0.602,0.921,0.859
"10409",2010-09-07 16:00:00,0.827,0.55,0.879,0.937,0.698,0.934,0.707
"10410",2010-09-07 17:00:00,0.827,0.63,0.85,0.926,0.753,0.921,0.707
"10411",2010-09-07 18:00:00,0.827,0.54,0.741,0.893,0.758,0.921,0.833
"10412",2010-09-07 19:00:00,0.817,0.423,0.711,0.865,0.49,0.908,0.833
"10413",2010-09-07 20:00:00,0.677,0.354,0.741,0.76,0.672,0.855,0.808
"10414",2010-09-07 21:00:00,0.842,0.265,0.919,0.634,0.93,0.842,0.808
"10415",2010-09-07 22:00:00,0.862,0.19,0.929,0.634,0.956,0.855,0.657
"10416",2010-09-07 23:00:00,0.702,0.312,0.939,0.656,0.945,0.921,0.732
"10417",2010-09-08 00:00:00,0.702,0.466,0.909,0.661,0.95,0.724,0.783
"10418",2010-09-08 01:00:00,0.642,0.725,0.761,0.716,0.95,0.737,0.732
"10419",2010-09-08 02:00:00,0.441,0.847,0.791,0.744,0.652,0.789,0.783
"10420",2010-09-08 03:00:00,0.476,0.751,0.82,0.826,0.657,0.737,0.833
"10421",2010-09-08 04:00:00,0.436,0.63,0.82,0.86,0.956,0.895,0.884
"10422",2010-09-08 05:00:00,0.541,0.646,0.791,0.915,0.95,0.947,0.909
"10423",2010-09-08 06:00:00,0.627,0.894,0.771,0.926,0.713,0.947,0.909
"10424",2010-09-08 07:00:00,0.642,0.921,0.82,0.876,0.288,0.934,0.884
"10425",2010-09-08 08:00:00,0.511,0.931,0.563,0.804,0.415,0.895,0.884
"10426",2010-09-08 09:00:00,0.627,0.931,0.356,0.843,0.43,0.921,0.884
"10427",2010-09-08 10:00:00,0.722,0.937,0.464,0.848,0.768,0.908,0.884
"10428",2010-09-08 11:00:00,0.722,0.915,0.583,0.826,0.379,0.895,0.884
"10429",2010-09-08 12:00:00,0.627,0.905,0.573,0.826,0.642,0.895,0.884
"10430",2010-09-08 13:00:00,0.586,0.868,0.504,0.782,0.804,0.855,0.859
"10431",2010-09-08 14:00:00,0.677,0.762,0.672,0.771,0.768,0.789,0.808
"10432",2010-09-08 15:00:00,0.617,0.656,0.721,0.815,0.748,0.855,0.783
"10433",2010-09-08 16:00:00,0.667,0.714,0.751,0.821,0.829,0.868,0.808
"10434",2010-09-08 17:00:00,0.687,0.746,0.731,0.799,0.88,0.868,0.808
"10435",2010-09-08 18:00:00,0.787,0.73,0.721,0.837,0.905,0.895,0.657
"10436",2010-09-08 19:00:00,0.807,0.751,0.672,0.865,0.859,0.921,0.606
"10437",2010-09-08 20:00:00,0.782,0.81,0.652,0.871,0.94,0.934,0.631
"10438",2010-09-08 21:00:00,0.797,0.862,0.593,0.86,0.956,0.908,0.682
"10439",2010-09-08 22:00:00,0.842,0.852,0.672,0.826,0.94,0.855,0.833
"10440",2010-09-08 23:00:00,0.762,0.857,0.573,0.887,0.859,0.816,0.833
"10441",2010-09-09 00:00:00,0.637,0.899,0.277,0.876,0.733,0.789,0.657
"10442",2010-09-09 01:00:00,0.556,0.704,0.178,0.854,0.617,0.724,0.808
"10443",2010-09-09 02:00:00,0.541,0.651,0.257,0.86,0.607,0.803,0.808
"10444",2010-09-09 03:00:00,0.521,0.487,0.326,0.882,0.465,0.75,0.783
"10445",2010-09-09 04:00:00,0.431,0.333,0.356,0.86,0.617,0.75,0.833
"10446",2010-09-09 05:00:00,0.441,0.28,0.375,0.749,0.485,0.803,0.833
"10447",2010-09-09 06:00:00,0.431,0.28,0.316,0.656,0.41,0.684,0.758
"10448",2010-09-09 07:00:00,0.376,0.312,0.267,0.667,0.415,0.711,0.732
"10449",2010-09-09 08:00:00,0.386,0.286,0.267,0.556,0.43,0.671,0.657
"10450",2010-09-09 09:00:00,0.501,0.254,0.336,0.628,0.571,0.724,0.707
"10451",2010-09-09 10:00:00,0.491,0.328,0.267,0.595,0.566,0.737,0.707
"10452",2010-09-09 11:00:00,0.391,0.354,0.208,0.617,0.46,0.684,0.657
"10453",2010-09-09 12:00:00,0.441,0.376,0.158,0.623,0.394,0.632,0.606
"10454",2010-09-09 13:00:00,0.431,0.397,0.188,0.59,0.238,0.645,0.682
"10455",2010-09-09 14:00:00,0.316,0.275,0.247,0.49,0.238,0.618,0.631
"10456",2010-09-09 15:00:00,0.396,0.185,0.188,0.369,0.313,0.5,0.581
"10457",2010-09-09 16:00:00,0.326,0.153,0.237,0.347,0.293,0.447,0.53
"10458",2010-09-09 17:00:00,0.366,0.148,0.277,0.38,0.192,0.513,0.606
"10459",2010-09-09 18:00:00,0.341,0.243,0.326,0.441,0.207,0.632,0.657
"10460",2010-09-09 19:00:00,0.296,0.328,0.474,0.474,0.238,0.658,0.631
"10461",2010-09-09 20:00:00,0.356,0.381,0.435,0.523,0.273,0.618,0.631
"10462",2010-09-09 21:00:00,0.371,0.354,0.366,0.529,0.313,0.579,0.53
"10463",2010-09-09 22:00:00,0.261,0.275,0.247,0.54,0.379,0.605,0.556
"10464",2010-09-09 23:00:00,0.18,0.212,0.227,0.529,0.243,0.592,0.505
"10465",2010-09-10 00:00:00,0.175,0.164,0.188,0.49,0.212,0.553,0.429
"10466",2010-09-10 01:00:00,0.211,0.09,0.099,0.358,0.131,0.408,0.354
"10467",2010-09-10 02:00:00,0.16,0.042,0.168,0.16,0.061,0.355,0.253
"10468",2010-09-10 03:00:00,0.165,0.079,0.188,0.077,0.106,0.197,0.202
"10469",2010-09-10 04:00:00,0.115,0.074,0.109,0.127,0.111,0.053,0.101
"10470",2010-09-10 05:00:00,0.105,0.037,0.069,0.127,0.086,0.026,0.025
"10471",2010-09-10 06:00:00,0.115,0.005,0.04,0.165,0.111,0.092,0
"10472",2010-09-10 07:00:00,0.125,0.021,0.02,0.182,0.157,0.132,0.076
"10473",2010-09-10 08:00:00,0.11,0.005,0.049,0.253,0.182,0.105,0.177
"10474",2010-09-10 09:00:00,0.085,0.005,0.069,0.187,0.207,0.145,0.101
"10475",2010-09-10 10:00:00,0.095,0,0.089,0.237,0.329,0.132,0.126
"10476",2010-09-10 11:00:00,0.1,0,0.079,0.182,0.344,0.197,0.253
"10477",2010-09-10 12:00:00,0.085,0.005,0.089,0.193,0.162,0.342,0.278
"10478",2010-09-10 13:00:00,0.115,0.005,0.04,0.127,0.091,0.224,0.126
"10479",2010-09-10 14:00:00,0.105,0,0.03,0.083,0.066,0.118,0.076
"10480",2010-09-10 15:00:00,0.08,0,0.03,0.039,0.046,0.079,0.025
"10481",2010-09-10 16:00:00,0.06,0,0.02,0.044,0.126,0.053,0.025
"10482",2010-09-10 17:00:00,0.015,0,0.02,0.105,0.126,0.132,0.025
"10483",2010-09-10 18:00:00,0.005,0,0.01,0.154,0.172,0.224,0.051
"10484",2010-09-10 19:00:00,0.015,0,0.02,0.149,0.207,0.289,0.126
"10485",2010-09-10 20:00:00,0.02,0.037,0.04,0.149,0.152,0.316,0.152
"10486",2010-09-10 21:00:00,0.045,0.079,0.04,0.154,0.106,0.316,0.253
"10487",2010-09-10 22:00:00,0.055,0.106,0.03,0.105,0.192,0.25,0.253
"10488",2010-09-10 23:00:00,0.065,0.127,0.02,0.055,0.187,0.132,0.177
"10489",2010-09-11 00:00:00,0.06,0.143,0,0.022,0.106,0.092,0.101
"10490",2010-09-11 01:00:00,0.05,0.206,0,0.022,0.121,0.158,0.152
"10491",2010-09-11 02:00:00,0.105,0.233,0,0.033,0.167,0.184,0.202
"10492",2010-09-11 03:00:00,0.145,0.275,0,0.022,0.238,0.197,0.278
"10493",2010-09-11 04:00:00,0.165,0.302,0,0.039,0.162,0.184,0.328
"10494",2010-09-11 05:00:00,0.201,0.354,0.01,0.066,0.096,0.25,0.429
"10495",2010-09-11 06:00:00,0.195,0.524,0.049,0.088,0.187,0.276,0.48
"10496",2010-09-11 07:00:00,0.15,0.73,0.128,0.088,0.172,0.276,0.505
"10497",2010-09-11 08:00:00,0.055,0.608,0.237,0.143,0.101,0.342,0.505
"10498",2010-09-11 09:00:00,0.035,0.646,0.662,0.231,0.04,0.395,0.253
"10499",2010-09-11 10:00:00,0.02,0.667,0.593,0.375,0.04,0.474,0.278
"10500",2010-09-11 11:00:00,0.02,0.921,0.316,0.446,0.02,0.447,0.253
"10501",2010-09-11 12:00:00,0.07,0.587,0.306,0.435,0,0.421,0.227
"10502",2010-09-11 13:00:00,0.075,0.46,0.425,0.336,0,0.342,0.328
"10503",2010-09-11 14:00:00,0.03,0.466,0.425,0.198,0,0.145,0.177
"10504",2010-09-11 15:00:00,0.06,0.423,0.356,0.066,0,0.197,0.177
"10505",2010-09-11 16:00:00,0.115,0.344,0.316,0.132,0,0.184,0.303
"10506",2010-09-11 17:00:00,0.18,0.275,0.385,0.143,0,0.197,0.253
"10507",2010-09-11 18:00:00,0.206,0.238,0.534,0.16,0,0.171,0.227
"10508",2010-09-11 19:00:00,0.241,0.222,0.277,0.171,0,0.184,0.227
"10509",2010-09-11 20:00:00,0.296,0.233,0.128,0.061,0,0.105,0.076
"10510",2010-09-11 21:00:00,0.185,0.254,0.168,0.039,0,0.053,0.076
"10511",2010-09-11 22:00:00,0.08,0.233,0.089,0.006,0,0.026,0.025
"10512",2010-09-11 23:00:00,0.04,0.233,0.069,0,0,0.105,0.076
"10513",2010-09-12 00:00:00,0.13,0.254,0.109,0.05,0.015,0.132,0.152
"10514",2010-09-12 01:00:00,0.07,0.275,0.059,0.105,0.126,0.013,0
"10515",2010-09-12 02:00:00,0.02,0.429,0.03,0.017,0.192,0.013,0
"10516",2010-09-12 03:00:00,0.005,0.339,0,0,0.182,0,0
"10517",2010-09-12 04:00:00,0.065,0.429,0,0,0.131,0,0
"10518",2010-09-12 05:00:00,0.02,0.492,0.02,0,0.106,0,0
"10519",2010-09-12 06:00:00,0.005,0.296,0.01,0,0.152,0,0
"10520",2010-09-12 07:00:00,0.01,0.042,0.01,0,0.228,0,0
"10521",2010-09-12 08:00:00,0,0.005,0.01,0,0.506,0,0
"10522",2010-09-12 09:00:00,0,0.127,0.04,0,0.612,0,0
"10523",2010-09-12 10:00:00,0,0.333,0.109,0,0.859,0.013,0
"10524",2010-09-12 11:00:00,0.065,0.381,0.119,0.028,0.652,0.013,0.025
"10525",2010-09-12 12:00:00,0.105,0.392,0.128,0.022,0.779,0.053,0.076
"10526",2010-09-12 13:00:00,0.1,0.196,0.119,0.011,0.875,0.079,0.076
"10527",2010-09-12 14:00:00,0.125,0.106,0.089,0.072,0.956,0.092,0.076
"10528",2010-09-12 15:00:00,0.18,0.185,0.128,0.242,0.961,0.263,0.303
"10529",2010-09-12 16:00:00,0.11,0.36,0.138,0.237,0.961,0.237,0.303
"10530",2010-09-12 17:00:00,0.195,0.423,0.168,0.419,0.94,0.276,0.227
"10531",2010-09-12 18:00:00,0.261,0.487,0.267,0.397,0.93,0.289,0.227
"10532",2010-09-12 19:00:00,0.521,0.402,0.375,0.358,0.885,0.276,0.177
"10533",2010-09-12 20:00:00,0.521,0.349,0.257,0.314,0.844,0.263,0.152
"10534",2010-09-12 21:00:00,0.391,0.376,0.178,0.358,0.667,0.224,0.076
"10535",2010-09-12 22:00:00,0.251,0.333,0.158,0.347,0.384,0.132,0
"10536",2010-09-12 23:00:00,0.17,0.085,0.089,0.281,0.288,0.118,0.025
"10537",2010-09-13 00:00:00,0.13,0.058,0.01,0.386,0.202,0.237,0.126
"10538",2010-09-13 01:00:00,0.316,0.063,0,0.501,0.167,0.382,0.278
"10539",2010-09-13 02:00:00,0.386,0.222,0.03,0.612,0.157,0.461,0.379
"10540",2010-09-13 03:00:00,0.511,0.238,0.109,0.7,0.137,0.526,0.429
"10541",2010-09-13 04:00:00,0.551,0.291,0.208,0.667,0.126,0.5,0.379
"10542",2010-09-13 05:00:00,0.446,0.302,0.217,0.298,0.091,0.368,0.328
"10543",2010-09-13 06:00:00,0.241,0.291,0.277,0.066,0.04,0.289,0.303
"10544",2010-09-13 07:00:00,0.09,0.233,0.375,0.022,0.051,0.092,0.253
"10545",2010-09-13 08:00:00,0.01,0.36,0.455,0.017,0.116,0.158,0.177
"10546",2010-09-13 09:00:00,0.005,0.423,0.524,0.132,0.202,0.25,0.177
"10547",2010-09-13 10:00:00,0.06,0.386,0.721,0.116,0.248,0.158,0.177
"10548",2010-09-13 11:00:00,0.125,0.397,0.721,0.116,0.106,0.092,0.152
"10549",2010-09-13 12:00:00,0.18,0.513,0.534,0.298,0.086,0.118,0.202
"10550",2010-09-13 13:00:00,0.201,0.492,0.198,0.198,0.015,0.105,0.076
"10551",2010-09-13 14:00:00,0.12,0.476,0.079,0.105,0,0.145,0.051
"10552",2010-09-13 15:00:00,0.231,0.624,0.079,0.408,0,0.395,0.177
"10553",2010-09-13 16:00:00,0.406,0.677,0.306,0.479,0.01,0.382,0.278
"10554",2010-09-13 17:00:00,0.396,0.799,0.474,0.479,0.056,0.408,0.278
"10555",2010-09-13 18:00:00,0.566,0.825,0.405,0.496,0.096,0.447,0.253
"10556",2010-09-13 19:00:00,0.707,0.815,0.336,0.408,0.162,0.382,0.126
"10557",2010-09-13 20:00:00,0.807,0.868,0.326,0.562,0.394,0.25,0.051
"10558",2010-09-13 21:00:00,0.777,0.889,0.425,0.435,0.465,0.224,0.025
"10559",2010-09-13 22:00:00,0.612,0.868,0.632,0.154,0.592,0.224,0.101
"10560",2010-09-13 23:00:00,0.371,0.862,0.563,0.11,0.258,0.145,0.126
"10561",2010-09-14 00:00:00,0.135,0.868,0.336,0.209,0.415,0.263,0.152
"10562",2010-09-14 01:00:00,0.195,0.889,0.346,0.375,0.329,0.224,0.227
"10563",2010-09-14 02:00:00,0.17,0.899,0.425,0.441,0.349,0.25,0.152
"10564",2010-09-14 03:00:00,0.241,0.847,0.563,0.49,0.126,0.263,0.152
"10565",2010-09-14 04:00:00,0.201,0.741,0.711,0.43,0.354,0.224,0.152
"10566",2010-09-14 05:00:00,0.155,0.587,0.425,0.435,0.278,0.303,0.152
"10567",2010-09-14 06:00:00,0.16,0.286,0.069,0.567,0.263,0.474,0.227
"10568",2010-09-14 07:00:00,0.251,0.217,0,0.435,0.167,0.474,0.379
"10569",2010-09-14 08:00:00,0.326,0.275,0,0.397,0.308,0.329,0.354
"10570",2010-09-14 09:00:00,0.19,0.302,0,0.342,0.349,0.289,0.253
"10571",2010-09-14 10:00:00,0.125,0.122,0,0.364,0.399,0.237,0.177
"10572",2010-09-14 11:00:00,0.135,0.069,0,0.364,0.42,0.25,0.227
"10573",2010-09-14 12:00:00,0.11,0.466,0.03,0.369,0.283,0.224,0.253
"10574",2010-09-14 13:00:00,0.09,0.73,0.069,0.336,0.243,0.224,0.278
"10575",2010-09-14 14:00:00,0.14,0.825,0.02,0.32,0.142,0.224,0.227
"10576",2010-09-14 15:00:00,0.296,0.852,0.01,0.298,0.172,0.237,0.202
"10577",2010-09-14 16:00:00,0.291,0.836,0.049,0.331,0.324,0.25,0.202
"10578",2010-09-14 17:00:00,0.381,0.847,0.188,0.463,0.293,0.316,0.202
"10579",2010-09-14 18:00:00,0.441,0.82,0.237,0.518,0.222,0.355,0.253
"10580",2010-09-14 19:00:00,0.496,0.836,0.227,0.441,0.354,0.329,0.227
"10581",2010-09-14 20:00:00,0.531,0.868,0.158,0.298,0.425,0.289,0.278
"10582",2010-09-14 21:00:00,0.586,0.905,0.109,0.27,0.374,0.237,0.202
"10583",2010-09-14 22:00:00,0.642,0.894,0.128,0.264,0.404,0.237,0.101
"10584",2010-09-14 23:00:00,0.496,0.894,0.079,0.242,0.319,0.132,0.076
"10585",2010-09-15 00:00:00,0.296,0.884,0.01,0.193,0.258,0.105,0.076
"10586",2010-09-15 01:00:00,0.276,0.815,0.03,0.314,0.258,0.171,0.076
"10587",2010-09-15 02:00:00,0.241,0.778,0.04,0.463,0.298,0.289,0.152
"10588",2010-09-15 03:00:00,0.15,0.672,0.178,0.551,0.369,0.447,0.227
"10589",2010-09-15 04:00:00,0.185,0.508,0.405,0.562,0.506,0.474,0.328
"10590",2010-09-15 05:00:00,0.201,0.344,0.366,0.512,0.278,0.513,0.202
"10591",2010-09-15 06:00:00,0.18,0.28,0.385,0.441,0.197,0.408,0.253
"10592",2010-09-15 07:00:00,0.105,0.164,0.287,0.281,0.217,0.355,0.328
"10593",2010-09-15 08:00:00,0.095,0.138,0.099,0.204,0.202,0.263,0.303
"10594",2010-09-15 09:00:00,0.11,0.037,0.069,0.127,0.172,0.211,0.202
"10595",2010-09-15 10:00:00,0.115,0.016,0.02,0.105,0.152,0.158,0.101
"10596",2010-09-15 11:00:00,0.075,0.005,0.01,0.066,0.152,0.158,0.076
"10597",2010-09-15 12:00:00,0.065,0,0.01,0.017,0.096,0.145,0.126
"10598",2010-09-15 13:00:00,0.035,0,0,0,0.051,0.105,0.076
"10599",2010-09-15 14:00:00,0.005,0,0,0,0.02,0.132,0.076
"10600",2010-09-15 15:00:00,0.105,0,0,0,0.046,0.145,0.101
"10601",2010-09-15 16:00:00,0.065,0.011,0.02,0,0.131,0.105,0.076
"10602",2010-09-15 17:00:00,0.025,0.032,0.059,0.011,0.177,0.118,0.076
"10603",2010-09-15 18:00:00,0.025,0.053,0.099,0.044,0.116,0.092,0.051
"10604",2010-09-15 19:00:00,0.035,0.063,0.109,0.077,0.126,0.039,0
"10605",2010-09-15 20:00:00,0.015,0.095,0.089,0.017,0.086,0.026,0
"10606",2010-09-15 21:00:00,0,0.037,0.049,0.006,0.046,0.013,0
"10607",2010-09-15 22:00:00,0.005,0.005,0.01,0,0.056,0,0
"10608",2010-09-15 23:00:00,0.035,0.005,0,0,0.01,0,0
"10609",2010-09-16 00:00:00,0.01,0,0.02,0,0,0,0
"10610",2010-09-16 01:00:00,0,0,0.069,0,0,0,0
"10611",2010-09-16 02:00:00,0.005,0.021,0.198,0,0,0.039,0.025
"10612",2010-09-16 03:00:00,0.085,0.074,0.474,0.072,0,0.118,0.126
"10613",2010-09-16 04:00:00,0.145,0.021,0.632,0.143,0,0.197,0.303
"10614",2010-09-16 05:00:00,0.135,0.011,0.543,0.231,0,0.197,0.328
